playername,teamname,position,KDA,solokill,KP,dpm,earned gpm,golddiffat15,xpdiffat15,csdiffat15,steal,FB,DPG,vspm,games_played
Exakick,SK Gaming,bot,3.7027027027027026,,67.15686274509804,624.553625,326.4364,-329.6875,-74.0625,-3.25,,12.5,139.7319970863788,1.42454375,16.0
Irrelevant,SK Gaming,top,2.2549019607843137,0.375,56.372549019607845,549.9266375,262.038575,219.625,110.6875,0.6875,,37.5,140.8778268564229,1.0173,16.0
Markoon,SK Gaming,jng,4.052631578947368,,75.49019607843137,314.65800624999997,198.0150375,-35.5625,-183.4375,-10.5625,0.0625,50.0,96.50561607824622,1.5321375,16.0
Sertuss,SK Gaming,mid,3.238095238095238,0.125,66.66666666666667,494.97001875,262.87208125,-2.6875,-306.375,-7.875,,25.0,126.27805668965247,1.2047875,16.0
Adam,Team BDS,top,1.8703703703703705,0.9333333333333333,59.76331360946745,405.9902533333333,261.57612,250.0,-9.333333333333334,2.4,,33.333333333333336,103.79229491646856,0.9565533333333334,15.0
Agresivoo,Team BDS,top,1.25,0.0,71.42857142857143,327.1837,253.1327,381.0,-251.0,-4.0,,0.0,85.21087459140557,1.1327,1.0
Crownie,Team BDS,bot,2.5853658536585367,,60.22727272727273,481.32215625,318.33373125,-103.8125,112.5625,2.3125,,6.25,108.00296225344118,1.5215125,16.0
Labrov,Team BDS,sup,2.4,,68.18181818181819,108.71415625,98.6342,-105.0625,-222.9375,-0.6875,,25.0,48.048298840375466,2.811775,16.0
nuc,Team BDS,mid,3.128205128205128,0.3125,69.31818181818181,557.903425,262.9525875,-360.5625,-271.1875,-3.625,,31.25,142.6751754167577,0.8709875,16.0
Sheo,Team BDS,jng,3.0789473684210527,,66.47727272727273,324.249775,187.445375,-321.5625,-172.6875,-1.625,0.0625,37.5,99.0326595858949,1.3793125,16.0
Evi,Team Heretics,top,2.4901960784313726,0.125,56.95067264573991,403.1989,209.47254375,-947.8125,-376.75,-16.5625,,25.0,116.07971051424494,0.9837687500000001,16.0
Flakked,Team Heretics,bot,5.357142857142857,,67.26457399103138,641.8082187499999,324.460975,108.4375,-254.0625,-2.5625,,25.0,143.17515739581094,1.36889375,16.0
Jankos,Team Heretics,jng,4.342105263157895,,73.99103139013452,315.99193125,204.08488125,-53.0625,58.625,-2.5,0.1875,43.75,95.57599725895341,1.41613125,16.0
Mersa,Team Heretics,sup,5.176470588235294,,78.9237668161435,144.925625,107.8010125,104.875,114.375,1.0,,37.5,60.28991623920525,2.83608125,16.0
Vetheo,Team Heretics,mid,5.3,0.1875,71.30044843049328,662.995125,327.85585,-66.3125,158.75,2.0625,,31.25,147.0388913534867,1.38943125,16.0
Bo,Team Vitality,jng,1.1379310344827587,,70.2127659574468,343.7468166666667,188.10926666666668,-311.8333333333333,159.0,4.333333333333333,0.0,33.333333333333336,107.17549359658484,1.5851,6.0
