playername,teamname,position,KDA,solokill,KP,dpm,earned gpm,golddiffat15,xpdiffat15,csdiffat15,steal,FB,DPG,vspm,games_played
Humanoid,Fnatic,mid,3.6818181818181817,0.13333333333333333,71.05263157894737,701.7816466666667,275.3389066666667,107.66666666666667,-153.13333333333333,-0.2,,20.0,175.32917217185295,1.0946866666666668,15.0
Oscarinin,Fnatic,top,1.8153846153846154,0.26666666666666666,51.75438596491228,529.4999733333333,255.87759333333332,-466.93333333333334,-430.53333333333336,-1.2,,13.333333333333334,136.43657337227788,0.9658599999999999,15.0
Razork,Fnatic,jng,3.0,,72.36842105263158,366.1999133333333,210.75256,139.0,210.86666666666667,8.466666666666667,0.13333333333333333,46.666666666666664,108.16718943408924,1.4811266666666667,15.0
Rekkles,Fnatic,bot,4.6875,,65.78947368421052,589.4477599999999,313.21470000000005,-276.73333333333335,124.73333333333333,-2.6,,40.0,137.61237263665757,1.3822666666666668,15.0
BrokenBlade,G2 Esports,top,4.365853658536586,0.4117647058823529,60.472972972972975,561.5645058823529,282.7960647058823,159.0,8.529411764705882,-7.823529411764706,,29.41176470588235,136.05702177221633,1.0503235294117648,17.0
Caps,G2 Esports,mid,2.6557377049180326,0.5294117647058824,54.729729729729726,542.8409058823529,279.1144882352941,38.0,49.0,-0.8823529411764706,,5.882352941176471,132.94389429231472,1.174605882352941,17.0
Hans Sama,G2 Esports,bot,4.9714285714285715,,58.78378378378378,602.2186235294117,344.9750470588235,524.1176470588235,189.64705882352942,6.823529411764706,,5.882352941176471,129.20236443335497,1.1022705882352941,17.0
Mikyx,G2 Esports,sup,3.3448275862068964,,65.54054054054055,288.3080588235294,140.24591764705883,462.0,229.64705882352942,-2.1176470588235294,,5.882352941176471,107.08228351431099,3.2800235294117646,17.0
Yike,G2 Esports,jng,5.2894736842105265,,67.9054054054054,450.19061764705884,256.0501352941177,386.52941176470586,338.2352941176471,15.529411764705882,0.11764705882352941,23.529411764705884,118.11670362701925,1.6335882352941178,17.0
Comp,KOI,bot,3.611111111111111,,65.0,544.1074882352941,300.31041764705884,-408.5882352941176,0.47058823529411764,-4.705882352941177,,5.882352941176471,129.39201711821,1.263435294117647,17.0
Larssen,KOI,mid,3.0476190476190474,0.11764705882352941,64.0,523.9283470588235,263.0239352941176,170.88235294117646,69.88235294117646,0.47058823529411764,,11.764705882352942,137.42491367665974,0.8285,17.0
Malrang,KOI,jng,2.263157894736842,,64.5,257.17232352941176,164.6742176470588,-568.5294117647059,-379.7647058823529,-12.117647058823529,0.17647058823529413,11.764705882352942,86.85148122215544,1.5872588235294118,17.0
Szygenda,KOI,top,2.3529411764705883,0.29411764705882354,60.0,589.2916470588235,266.4529176470588,205.35294117647058,323.94117647058823,14.470588235294118,,11.764705882352942,154.96118289304036,1.4698470588235295,17.0
Trymbi,KOI,sup,2.0422535211267605,,72.5,151.28209411764706,100.52394117647059,-221.23529411764707,-185.1764705882353,-3.411764705882353,,5.882352941176471,66.53425627310627,2.7837058823529413,17.0
Carzzy,MAD Lions,bot,3.3454545454545452,,71.875,833.5962882352941,340.6453705882353,242.1764705882353,-190.35294117647058,1.8235294117647058,,11.764705882352942,181.5812223601148,1.2499529411764705,17.0
Chasy,MAD Lions,top,2.6545454545454548,0.29411764705882354,57.03125,481.57085294117644,254.93411764705883,370.94117647058823,145.0,7.411764705882353,,11.764705882352942,125.64142693186884,1.1062176470588234,17.0
Elyoya,MAD Lions,jng,3.9019607843137254,,77.734375,309.15295294117647,199.39289411764707,-89.70588235294117,-30.058823529411764,0.5294117647058824,0.058823529411764705,29.41176470588235,93.8174778761062,1.5713117647058823,17.0
Hylissang,MAD Lions,sup,2.144578313253012,,69.53125,181.41774705882355,108.26956470588235,70.70588235294117,241.11764705882354,5.470588235294118,,23.529411764705884,75.39049416922937,2.8513352941176473,17.0
Nisqy,MAD Lions,mid,3.4150943396226414,0.17647058823529413,70.703125,589.2891470588235,266.5059647058824,-139.88235294117646,211.76470588235293,2.1176470588235294,,23.529411764705884,148.89283849275787,1.0687176470588235,17.0
Doss,SK Gaming,sup,2.4634146341463414,,70.13888888888889,146.14599230769232,90.33441538461537,-271.53846153846155,-192.46153846153845,-0.23076923076923078,,30.76923076923077,64.78490052712124,2.6510153846153846,13.0
Exakick,SK Gaming,bot,2.6551724137931036,,53.47222222222222,511.92763076923075,299.4179,-501.53846153846155,-235.07692307692307,-3.4615384615384617,,23.076923076923077,118.72421196391267,1.5633692307692306,13.0
Irrelevant,SK Gaming,top,1.9047619047619047,0.15384615384615385,55.55555555555556,457.3062076923077,230.76178461538458,47.61538461538461,-93.53846153846153,-3.4615384615384617,,30.76923076923077,123.61960213488598,1.0755615384615385,13.0
Markoon,SK Gaming,jng,2.575,,71.52777777777777,300.72071538461535,190.18832307692307,17.923076923076923,134.07692307692307,-0.6153846153846154,0.0,46.15384615384615,91.81609122734923,1.3604461538461539,13.0
Sertuss,SK Gaming,mid,2.6857142857142855,0.07692307692307693,65.27777777777777,503.06152307692304,248.11673076923077,-169.46153846153845,16.076923076923077,-7.461538461538462,,38.46153846153846,133.29517117045987,1.1238384615384616,13.0
